Force Input,Fx,Fy,Fz,Mx,My,Mz,Disturbance Force,Fx,Fy,Fz,Mx,My,Mz,Velocity,Lx,Ly,Lz,Ax,Ay,Az,Distance,front,left,right
,6.37613997998138,0.9805589317086781,-3.5419688640099234,-0.20440172292617456,-0.3926001798058212,-0.7906806413022777,,0.0,0.0,0.0,0.0,0.0,0.0,,0.11710416286270807,-0.007964966061132488,0.0,0.0,0.0,-0.011434617973600219,, 0.00579088, 0.319472, 0.315414
,6.37613997998138,0.9805589317086781,-3.5419688640099234,-0.20440172292617456,-0.3926001798058212,-0.7906806413022777,,0.0,0.0,0.0,0.0,0.0,0.0,,0.11710416286270807,-0.007964966061132488,0.0,0.0,0.0,-0.011434617973600219,, 0.005916, 0.319271, 0.315617
,6.37613997998138,0.9805589317086781,-3.5419688640099234,-0.20440172292617456,-0.3926001798058212,-0.7906806413022777,,0.0,0.0,0.0,0.0,0.0,0.0,,0.11710416286270807,-0.007964966061132488,0.0,0.0,0.0,-0.011434617973600219,, 0.00610089, 0.318958, 0.315933
,7.069774015335596,0.5899971185871357,-4.543348959601377,-0.2611154784615873,-0.5688835747301303,-0.7264869717319941,,0.0,0.0,0.0,0.0,0.0,0.0,,0.11757281448941002,-0.007652655274742774,0.0,0.0,0.0,-0.011663314956056913,, 0.00610089, 0.318958, 0.315933
,7.069774015335596,0.5899971185871357,-4.543348959601377,-0.2611154784615873,-0.5688835747301303,-0.7264869717319941,,0.0,0.0,0.0,0.0,0.0,0.0,,0.11757281448941002,-0.007652655274742774,0.0,0.0,0.0,-0.011663314956056913,, 0.00620539, 0.318776, 0.316118
,7.069774015335596,0.5899971185871357,-4.543348959601377,-0.2611154784615873,-0.5688835747301303,-0.7264869717319941,,0.0,0.0,0.0,0.0,0.0,0.0,,0.11757281448941002,-0.007652655274742774,0.0,0.0,0.0,-0.011663314956056913,, 0.00642747, 0.31847, 0.316426
,7.069774015335596,0.5899971185871357,-4.543348959601377,-0.2611154784615873,-0.5688835747301303,-0.7264869717319941,,0.0,0.0,0.0,0.0,0.0,0.0,,0.11757281448941002,-0.007652655274742774,0.0,0.0,0.0,-0.011663314956056913,, 0.00642747, 0.31847, 0.316426
,10.253099038964457,-0.0010452343174261608,-5.8688281423435145,-0.34000979508701346,-0.6901914954566222,-0.7175243991793847,,0.0,0.0,0.0,0.0,0.0,0.0,,0.11992372091665844,-0.007206999325499172,0.0,0.0,0.0,-0.011725430304989019,, 0.00658159, 0.318295, 0.316602
,10.253099038964457,-0.0010452343174261608,-5.8688281423435145,-0.34000979508701346,-0.6901914954566222,-0.7175243991793847,,0.0,0.0,0.0,0.0,0.0,0.0,,0.11992372091665844,-0.007206999325499172,0.0,0.0,0.0,-0.011725430304989019,, 0.00683032, 0.318004, 0.316894
,10.253099038964457,-0.0010452343174261608,-5.8688281423435145,-0.34000979508701346,-0.6901914954566222,-0.7175243991793847,,0.0,0.0,0.0,0.0,0.0,0.0,,0.11992372091665844,-0.007206999325499172,0.0,0.0,0.0,-0.011725430304989019,, 0.00683032, 0.318004, 0.316894
,13.665282646885267,-0.03422722504826771,-6.850142135994033,-0.3811379990505068,-0.6617144977268192,-0.7510674979909989,,0.0,0.0,0.0,0.0,0.0,0.0,,0.12508691342933462,-0.006855509820771614,0.0,0.0,0.0,-0.011806588541352513,, 0.00700814, 0.317828, 0.31707
,13.665282646885267,-0.03422722504826771,-6.850142135994033,-0.3811379990505068,-0.6617144977268192,-0.7510674979909989,,0.0,0.0,0.0,0.0,0.0,0.0,,0.12508691342933462,-0.006855509820771614,0.0,0.0,0.0,-0.011806588541352513,, 0.00730539, 0.317541, 0.317357
,13.665282646885267,-0.03422722504826771,-6.850142135994033,-0.3811379990505068,-0.6617144977268192,-0.7510674979909989,,0.0,0.0,0.0,0.0,0.0,0.0,,0.12508691342933462,-0.006855509820771614,0.0,0.0,0.0,-0.011806588541352513,, 0.00730539, 0.317541, 0.317357
,13.665282646885267,-0.03422722504826771,-6.850142135994033,-0.3811379990505068,-0.6617144977268192,-0.7510674979909989,,0.0,0.0,0.0,0.0,0.0,0.0,,0.12508691342933462,-0.006855509820771614,0.0,0.0,0.0,-0.011806588541352513,, 0.00730539, 0.317541, 0.317357
,14.997191313909067,-0.34247813551192713,-7.767351701114868,-0.43469597406551924,-0.8014855601793446,-0.859236063066721,,0.0,0.0,0.0,0.0,0.0,0.0,,0.13104065124382236,-0.006586701435802404,0.0,0.0,0.0,-0.011930885671239642,, 0.00758165, 0.317274, 0.317623
,14.997191313909067,-0.34247813551192713,-7.767351701114868,-0.43469597406551924,-0.8014855601793446,-0.859236063066721,,0.0,0.0,0.0,0.0,0.0,0.0,,0.13104065124382236,-0.006586701435802404,0.0,0.0,0.0,-0.011930885671239642,, 0.00778399, 0.317105, 0.317792
,14.997191313909067,-0.34247813551192713,-7.767351701114868,-0.43469597406551924,-0.8014855601793446,-0.859236063066721,,0.0,0.0,0.0,0.0,0.0,0.0,,0.13104065124382236,-0.006586701435802404,0.0,0.0,0.0,-0.011930885671239642,, 0.00778399, 0.317105, 0.317792
,14.997191313909067,-0.34247813551192713,-7.767351701114868,-0.43469597406551924,-0.8014855601793446,-0.859236063066721,,0.0,0.0,0.0,0.0,0.0,0.0,,0.13104065124382236,-0.006586701435802404,0.0,0.0,0.0,-0.011930885671239642,, 0.00778399, 0.317105, 0.317792
,18.885445181669834,-1.3162283840381783,-9.293996143186966,-0.7878818154043821,-0.9182009661691668,-1.1146241648418982,,0.0,0.0,0.0,0.0,0.0,0.0,,0.14182337963294386,-0.006203121805547155,0.0,0.0,0.0,-0.01268702544378197,, 0.00833262, 0.316656, 0.318238
,18.885445181669834,-1.3162283840381783,-9.293996143186966,-0.7878818154043821,-0.9182009661691668,-1.1146241648418982,,0.0,0.0,0.0,0.0,0.0,0.0,,0.14182337963294386,-0.006203121805547155,0.0,0.0,0.0,-0.01268702544378197,, 0.00833262, 0.316656, 0.318238
